,ID,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,PredictedChurn
814,2328,3,0,11,0,CC,Budget,Standard,14,3,F,S,2,21021.6,Y,62.753333,T
815,2331,27,0,58,0,Auto,Budget,Standard,86,1,F,S,2,28787.4,N,41.666667,T
816,2342,22,0,34,0,Auto,Budget,Standard,57,3,F,S,2,19131.1,N,56.18666700000001,T
817,2347,29,9,104,0,CC,Budget,Standard,143,1,M,S,2,43634.5,N,21.78,T
818,2352,16,5,10,0,CC,Budget,Standard,32,1,M,S,1,92647.5,N,56.04666700000001,T
819,2354,25,0,179,0,CC,FreeLocal,Standard,206,3,M,S,0,74460.7,Y,55.34,T
820,2359,22,0,20,0,CC,Budget,Intnl_discount,43,2,M,M,1,13091.6,N,59.126667000000005,F
821,2362,29,0,52,0,Auto,FreeLocal,Standard,82,4,F,M,2,62061.8,Y,45.92,F
822,2363,27,0,57,0,CC,Budget,Standard,85,4,F,M,1,20550.9,Y,22.12,T
823,2367,22,0,34,0,Auto,Budget,Standard,57,4,F,S,2,19131.1,N,56.18666700000001,T
824,2371,22,0,27,0,CH,Budget,Standard,49,4,F,S,2,6440.46,Y,41.0,F
825,2372,8,0,39,0,CC,Budget,Standard,47,2,M,M,1,63900.9,N,28.333333000000003,F
826,2373,6,0,58,0,CC,Budget,Standard,64,1,M,M,2,28766.9,N,46.84,F
827,2377,7,0,196,0,CC,Budget,Standard,203,2,M,S,0,72928.2,N,38.733333,F
828,2388,29,0,8,0,CH,Budget,Intnl_discount,38,1,F,S,0,93322.1,Y,40.313333,T
829,2391,27,0,23,0,CC,Budget,Standard,51,3,M,M,2,49910.7,Y,51.52,F
830,2392,11,0,25,0,CC,FreeLocal,Standard,37,1,M,M,0,76161.4,Y,44.573333,T
831,2400,10,0,57,0,CC,FreeLocal,Standard,67,1,M,M,2,57360.8,Y,53.253333,F
832,2403,11,0,95,0,Auto,Budget,Standard,107,2,F,S,2,14578.8,Y,60.933333,T
833,2404,0,0,22,0,CC,Budget,Standard,22,3,F,M,2,87578.2,Y,53.36666700000001,F
834,2413,5,8,63,0,Auto,FreeLocal,Standard,77,1,M,M,2,30665.2,Y,22.88,F
835,2415,17,0,8,0,CH,FreeLocal,Intnl_discount,26,3,F,M,1,98680.4,Y,48.0,F
836,2417,10,0,93,0,CC,Budget,Standard,104,3,F,M,1,95620.3,Y,52.646667,F
837,2419,15,0,8,0,CC,FreeLocal,Intnl_discount,24,4,F,M,1,66921.4,Y,70.0,F
838,2420,13,0,11,0,Auto,FreeLocal,Standard,25,2,F,M,1,98453.6,Y,61.0,F
839,2422,25,0,252,1,Auto,Budget,Standard,277,3,F,S,2,57420.0,Y,52.0,F
840,2423,3,3,26,1,CH,FreeLocal,Standard,34,1,M,M,0,70000.0,N,55.0,T
841,2424,17,0,39,0,CC,Budget,Intnl_discount,57,2,M,M,2,47639.1,N,41.0,F
842,2427,22,0,103,1,CC,FreeLocal,Standard,126,1,F,S,0,39461.0,N,22.226667000000003,T
843,2431,20,8,80,0,CH,Budget,Intnl_discount,109,1,M,S,1,16432.1,Y,20.92,T
844,2434,12,0,7,0,Auto,Budget,Intnl_discount,20,2,F,S,1,540.4,Y,39.213333,T
845,2436,8,0,22,0,CC,FreeLocal,Standard,31,3,F,M,2,80087.7,N,41.92,F
846,2437,21,0,256,0,CC,Budget,Standard,278,4,F,M,2,59691.3,N,38.04,F
847,2438,28,0,113,0,CC,FreeLocal,Standard,141,2,F,S,2,11251.1,Y,41.0,T
848,2443,18,0,104,0,CC,Budget,Standard,123,3,F,S,2,3416.62,Y,22.76,T
849,2451,45,0,8,0,CH,FreeLocal,Standard,34,1,F,M,1,13829.4,N,24.0,T
850,2454,19,0,118,0,Auto,FreeLocal,Standard,137,1,F,M,1,82931.3,N,64.64,F
851,2455,17,0,27,0,CH,Budget,Standard,44,3,F,M,2,57483.9,N,44.026666999999996,F
852,2457,10,0,32,0,Auto,FreeLocal,Standard,43,3,F,S,2,21274.0,N,45.526666999999996,T
853,2458,21,0,192,0,CC,FreeLocal,Standard,214,2,F,M,2,28267.0,N,30.093333,F
854,2460,8,9,77,0,CH,Budget,Standard,94,2,F,M,2,36725.1,N,55.793333,F
855,2467,15,0,6,0,CC,Budget,Standard,22,3,F,M,2,91861.0,Y,41.98,F
856,2470,17,0,106,0,Auto,FreeLocal,Standard,123,3,F,S,1,12374.9,Y,33.493333,T
857,2471,8,0,37,0,CH,FreeLocal,Standard,46,4,F,M,2,69133.9,Y,26.833333000000003,F
858,2473,11,0,12,0,CH,FreeLocal,Intnl_discount,23,1,F,M,2,84948.0,Y,29.446666999999998,F
859,2474,2,0,50,0,Auto,Budget,Standard,52,4,F,M,2,30998.8,N,40.96,F
860,2480,9,9,8,0,CC,FreeLocal,Intnl_discount,27,3,M,M,2,21416.5,N,35.653333,F
861,2485,0,0,0,0,Auto,Budget,Standard,0,2,F,M,2,38215.9,N,30.886667,F
862,2487,2,0,24,0,CH,Budget,Intnl_discount,27,2,F,M,2,49745.3,N,47.966667,F
863,2490,1,0,83,0,CC,FreeLocal,Intnl_discount,84,2,F,M,2,98003.7,Y,26.273333,F
864,2491,3,8,5,0,CC,Budget,Intnl_discount,16,3,M,S,0,89142.7,N,53.693332999999996,T
865,2494,28,0,262,0,CC,Budget,Standard,265,1,F,S,0,41000.0,N,22.0,T
866,2499,22,0,82,0,CC,Budget,Intnl_discount,104,3,F,M,2,76289.2,N,48.206666999999996,F
867,2502,8,0,99,0,CC,FreeLocal,Standard,108,2,M,S,0,9309.57,Y,25.44,F
868,2503,25,0,26,0,Auto,FreeLocal,Intnl_discount,48,3,F,M,1,32962.6,N,24.0,T
869,2504,39,0,154,0,CC,Budget,Intnl_discount,168,3,F,S,0,42000.0,N,21.0,T
870,2507,14,0,9,0,Auto,Budget,Intnl_discount,23,3,F,D,1,77726.4,N,56.72,F
871,2508,42,2,38,0,CC,FreeLocal,Standard,62,3,F,S,2,35089.0,N,18.0,T
872,2509,28,0,106,0,CC,Budget,Standard,134,1,F,S,1,2800.68,N,45.673333,T
873,2512,13,0,96,0,CC,FreeLocal,Standard,110,3,F,M,2,90271.6,N,44.926667,F
874,2516,21,0,6,0,CC,Budget,Standard,27,4,F,M,2,64816.6,Y,31.126666999999998,F
875,2517,29,0,13,0,CC,FreeLocal,Standard,42,1,F,M,2,98217.1,N,44.98,F
876,2527,21,0,85,0,CC,Budget,Intnl_discount,107,4,F,M,2,36647.9,N,49.986667,F
877,2529,20,0,9,0,Auto,Budget,Intnl_discount,29,1,F,S,1,73338.0,N,48.246666999999995,T
878,2530,3,0,40,0,CC,FreeLocal,Standard,44,3,F,S,0,433.74,N,60.746667,T
879,2536,21,0,87,0,CC,Budget,Standard,109,4,F,M,0,2031.61,N,20.3,T
880,2542,0,0,15,0,CC,FreeLocal,Standard,15,4,F,M,0,55221.0,N,46.0,F
881,2543,28,0,60,0,Auto,FreeLocal,Standard,89,4,F,M,1,8073.11,N,47.0,F
882,2544,24,0,5,0,CH,Budget,Standard,29,3,M,M,0,95448.6,Y,53.68,F
883,2548,29,0,9,0,CC,Budget,Intnl_discount,38,1,M,S,2,72084.7,N,55.64,F
884,2549,13,0,40,0,CC,Budget,Standard,53,4,F,S,0,42760.5,N,48.0,F
885,2550,23,0,10,0,Auto,Budget,Intnl_discount,34,2,F,S,1,49072.0,N,52.646667,F
886,2551,16,0,126,0,CC,FreeLocal,Standard,142,2,F,M,0,27371.8,Y,62.0,F
887,2556,21,0,87,0,CC,Budget,Standard,108,2,F,S,0,95786.8,Y,41.0,F
888,2558,0,0,11,0,CC,FreeLocal,Intnl_discount,12,4,M,S,0,90321.6,N,55.113333,T
889,2559,18,0,136,0,CH,FreeLocal,Standard,154,4,M,S,0,90478.6,N,54.553332999999995,T
890,2560,8,0,13,0,CH,Budget,Standard,21,3,F,M,2,56187.0,N,43.0,F
891,2563,23,0,206,0,CC,Budget,Intnl_discount,229,2,F,S,1,35000.0,N,24.393333,T
892,2565,2,7,11,1,CC,FreeLocal,Standard,21,2,M,M,0,9780.66,N,24.546667000000003,F
893,2569,12,0,46,4,CC,FreeLocal,Standard,58,3,M,M,2,53010.8,N,18.84,F
894,2570,26,0,32,0,CC,Budget,Intnl_discount,58,1,M,M,0,75004.5,N,64.8,F
895,2573,20,0,13,0,CC,Budget,Standard,34,2,M,M,0,19749.3,N,60.36666700000001,F
896,2575,9,0,6,0,CC,Budget,Intnl_discount,15,2,M,S,0,20078.0,N,32.846667,F
897,2576,17,4,49,1,Auto,FreeLocal,Standard,72,2,F,M,2,47902.0,N,26.033333,F
898,2584,14,0,25,0,CC,Budget,Standard,40,3,F,S,1,13576.5,N,39.426667,T
899,2586,20,0,39,0,CH,Budget,Intnl_discount,59,1,F,M,2,42031.8,N,50.753333000000005,F
900,2595,22,0,40,0,Auto,Budget,Standard,62,3,F,S,1,13109.1,N,62.606667,T
901,2598,25,0,179,0,CC,FreeLocal,Standard,206,1,M,S,0,74460.7,Y,55.34,T
902,2599,29,0,40,0,CC,FreeLocal,Intnl_discount,69,2,F,M,1,43894.5,N,40.18,F
903,2600,27,0,58,0,Auto,Budget,Standard,86,4,F,S,2,28787.4,N,41.666667,T
904,2601,26,0,9,0,CC,FreeLocal,Standard,36,1,F,S,1,94278.7,Y,53.12,F
905,2604,17,0,31,0,CH,Budget,Intnl_discount,48,3,F,M,0,91708.4,N,37.293333000000004,F
906,2605,17,0,137,2,CC,FreeLocal,Standard,154,1,F,S,0,64335.0,Y,19.066667000000002,F
907,2606,29,0,52,0,Auto,FreeLocal,Standard,82,4,F,M,2,62061.8,Y,45.92,F
908,2608,28,0,84,0,CC,FreeLocal,Standard,112,2,F,S,0,76142.0,N,32.02,F
909,2609,17,0,41,2,Auto,Budget,Standard,58,2,F,M,1,46513.5,N,30.053333000000002,F
910,2610,3,0,44,0,CC,FreeLocal,Standard,47,2,M,S,1,1765.41,N,18.766667,F
911,2611,22,0,34,0,Auto,Budget,Standard,57,4,F,S,2,19131.1,N,56.18666700000001,T
912,2613,11,0,74,0,Auto,FreeLocal,Intnl_discount,86,2,F,S,2,38280.0,N,33.74,F
913,2617,6,0,58,0,CC,Budget,Standard,64,3,M,M,2,28766.9,N,46.84,F
914,2618,17,6,51,0,CC,FreeLocal,Standard,74,3,F,M,1,56722.8,N,60.593332999999994,F
915,2621,7,0,196,0,CC,Budget,Standard,203,2,M,S,0,72928.2,N,38.733333,F
916,2622,26,0,13,0,CC,FreeLocal,Standard,40,4,M,M,2,91272.2,Y,25.033333,F
917,2627,22,0,28,0,Auto,Budget,Standard,50,1,F,S,0,73228.3,N,70.0,F
918,2630,13,1,36,0,CH,FreeLocal,Standard,51,3,M,M,1,64792.3,N,52.146667,T
919,2632,29,0,8,0,CH,Budget,Intnl_discount,38,1,F,S,0,93322.1,Y,40.313333,T
920,2635,27,0,23,0,CC,Budget,Standard,51,3,M,M,2,49910.7,Y,51.52,F
921,2645,29,0,10,0,CC,FreeLocal,Standard,40,3,M,M,1,92414.7,Y,45.513333,T
922,2647,11,0,95,0,Auto,Budget,Standard,107,1,F,S,2,14578.8,Y,60.933333,T
923,2648,0,0,22,0,CC,Budget,Standard,22,2,F,M,2,87578.2,Y,53.36666700000001,F
924,2653,29,0,90,4,Auto,FreeLocal,Intnl_discount,119,2,F,M,0,66666.0,N,60.0,F
925,2654,15,0,70,0,CC,Budget,Intnl_discount,85,1,M,M,1,2067.82,N,47.853333,F
926,2657,5,8,63,0,Auto,FreeLocal,Standard,77,2,M,S,0,30665.2,Y,22.88,F
927,2659,17,0,8,0,CH,FreeLocal,Intnl_discount,26,3,F,M,1,98680.4,Y,43.0,F
928,2660,13,0,144,0,CC,Budget,Standard,158,3,M,M,0,65619.7,Y,46.0,T
929,2661,10,0,93,0,CC,Budget,Standard,104,2,F,M,1,95620.3,Y,46.0,F
930,2662,22,0,151,0,Auto,FreeLocal,Intnl_discount,174,3,F,S,0,85275.0,N,70.0,F
931,2663,15,0,8,0,CC,FreeLocal,Intnl_discount,24,4,F,M,1,66921.4,Y,55.0,F
932,2666,25,0,252,1,Auto,Budget,Standard,277,3,F,S,2,57420.0,Y,43.0,F
933,2675,20,8,80,0,CH,Budget,Intnl_discount,109,3,M,S,1,16432.1,Y,20.92,T
934,2678,12,0,7,0,Auto,Budget,Intnl_discount,20,1,F,S,1,540.4,Y,39.213333,T
935,2680,8,0,22,0,CC,FreeLocal,Standard,31,2,F,M,2,80087.7,N,41.92,F
936,2681,21,0,256,0,CC,Budget,Standard,278,4,F,M,2,59691.3,N,38.04,F
937,2685,7,8,71,0,CH,Budget,Intnl_discount,87,2,M,S,1,37626.0,N,33.866667,F
938,2687,18,0,104,0,CC,Budget,Standard,123,2,F,S,2,3416.62,Y,22.76,T
939,2695,45,0,8,0,CH,FreeLocal,Standard,34,4,F,M,1,13829.4,N,20.0,T
940,2698,19,0,118,0,Auto,FreeLocal,Standard,137,1,F,M,1,82931.3,N,64.64,F
941,2699,17,0,27,0,CH,Budget,Standard,44,1,F,M,2,57483.9,N,44.026666999999996,F
942,2702,21,0,192,0,CC,FreeLocal,Standard,214,3,F,M,2,28267.0,N,30.093333,F
943,2704,8,9,77,0,CH,Budget,Standard,94,2,F,M,2,36725.1,N,55.793333,F
944,2708,20,0,19,0,CC,Budget,Standard,41,1,M,S,1,94188.3,N,57.54666700000001,T
945,2711,15,0,6,0,CC,Budget,Standard,22,1,F,M,2,91861.0,Y,41.98,F
946,2714,17,0,106,0,Auto,FreeLocal,Standard,123,4,F,S,1,12374.9,Y,33.493333,T
947,2717,11,0,12,0,CH,FreeLocal,Intnl_discount,23,3,F,M,2,84948.0,Y,29.446666999999998,F
948,2718,2,0,50,0,Auto,Budget,Standard,52,2,F,M,2,30998.8,N,40.96,F
949,2730,29,0,160,0,CC,FreeLocal,Standard,176,1,F,M,1,14085.5,N,19.0,T
950,2736,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,3,F,S,0,74530.8,N,63.086667000000006,F
951,2738,45,0,262,0,CC,Budget,Standard,265,1,F,S,0,32962.6,N,23.0,T
952,2745,11,0,5,0,CC,Budget,Standard,17,3,M,M,1,66931.9,N,63.933333,T
953,2747,33,0,26,0,Auto,FreeLocal,Intnl_discount,48,4,F,M,1,42000.0,N,24.0,T
954,2748,28,0,154,0,CC,Budget,Intnl_discount,168,4,F,S,0,43000.0,N,24.0,T
955,2749,25,0,61,0,CC,Budget,Standard,65,3,F,S,0,42000.0,N,23.0,T
956,2750,38,0,35,0,Auto,Budget,Standard,41,4,F,S,2,32098.0,N,22.0,T
957,2751,14,0,9,0,Auto,Budget,Intnl_discount,23,3,F,S,0,77726.4,N,56.72,F
958,2752,39,2,38,0,CC,FreeLocal,Standard,62,3,F,S,2,35000.0,N,19.0,T
959,2753,28,0,106,0,CC,Budget,Standard,134,4,F,S,1,2800.68,N,45.673333,T
960,2760,21,0,6,0,CC,Budget,Standard,27,4,F,M,2,64816.6,Y,31.126666999999998,F
961,2764,3,0,25,1,CC,Budget,Intnl_discount,29,3,F,S,0,15989.3,N,61.693332999999996,T
962,2770,5,7,76,0,CH,FreeLocal,Intnl_discount,88,2,M,S,1,84978.1,N,21.64,F
963,2771,21,0,85,0,CC,Budget,Intnl_discount,107,1,F,M,2,36647.9,N,49.986667,T
964,2772,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
965,2773,20,0,9,0,Auto,Budget,Intnl_discount,29,3,F,S,1,73338.0,N,48.246666999999995,F
966,2775,18,0,8,0,CC,Budget,Standard,27,1,F,M,2,16962.2,N,45.36,F
967,2786,0,0,15,0,CC,FreeLocal,Standard,15,4,F,M,0,55221.0,N,48.0,F
968,2787,28,0,60,0,Auto,FreeLocal,Standard,89,3,F,M,1,8073.11,N,52.646667,F
969,2788,24,0,5,0,CH,Budget,Standard,29,4,M,M,0,95448.6,Y,53.68,F
970,2792,29,0,9,0,CC,Budget,Intnl_discount,38,4,M,S,2,72084.7,N,55.64,F
971,2793,13,0,40,0,CC,Budget,Standard,53,3,F,S,0,42760.5,N,62.0,F
972,2798,16,0,114,0,CH,Budget,Standard,130,3,M,M,1,71472.9,N,41.913333,T
973,2800,21,0,87,0,CC,Budget,Standard,108,1,F,S,0,95786.8,Y,57.553332999999995,F
974,2802,0,0,11,0,CC,FreeLocal,Intnl_discount,12,3,M,S,0,90321.6,N,55.113333,T
975,2803,18,0,136,0,CC,FreeLocal,Standard,154,2,M,S,0,90478.6,N,54.553332999999995,T
976,2813,12,0,46,4,CC,FreeLocal,Standard,58,1,M,M,2,53010.8,N,18.84,F
977,2814,26,0,32,0,CC,Budget,Intnl_discount,58,4,M,M,0,75004.5,N,64.8,F
978,2817,20,0,13,0,CC,Budget,Standard,34,2,M,M,0,19749.3,N,60.36666700000001,F
979,2818,9,0,38,0,CC,Budget,Standard,48,4,M,S,1,57626.9,Y,43.906667,F
980,2825,11,1,22,0,CC,FreeLocal,Standard,36,2,M,S,2,89459.9,N,53.28,T
981,2829,2,7,11,1,CC,FreeLocal,Standard,21,2,M,M,0,9780.66,N,24.546667000000003,F
982,2833,12,0,46,4,CC,FreeLocal,Standard,58,2,M,M,2,53010.8,N,18.84,F
983,2834,26,0,32,0,CC,Budget,Intnl_discount,58,2,M,M,1,75004.5,N,64.8,F
984,2837,20,0,13,0,CC,Budget,Standard,34,1,M,M,0,19749.3,N,60.36666700000001,F
985,2838,9,0,38,0,CC,Budget,Standard,48,3,M,S,1,57626.9,Y,43.906667,F
986,2840,17,4,49,1,Auto,FreeLocal,Standard,72,4,F,M,2,47902.0,N,26.033333,F
987,2845,11,1,22,0,CC,FreeLocal,Standard,36,2,M,S,2,89459.9,N,53.28,T
988,2848,14,0,25,0,CC,Budget,Standard,40,1,F,S,1,13576.5,N,39.426667,T
989,2850,20,0,39,0,CH,Budget,Intnl_discount,59,3,F,M,2,42031.8,N,50.753333000000005,F
990,2852,24,0,35,0,CC,FreeLocal,Standard,60,4,F,S,1,75397.8,Y,57.66,T
991,2854,2,6,85,0,CC,FreeLocal,Standard,93,2,M,M,0,92881.8,N,21.38,T
992,2855,29,9,104,0,CC,Budget,Standard,143,2,M,S,2,43634.5,N,21.78,T
993,2856,5,0,50,0,CC,FreeLocal,Intnl_discount,55,4,F,S,0,68641.5,Y,47.98,F
994,2858,10,9,9,0,CC,FreeLocal,Standard,29,4,F,M,1,52490.1,N,19.193333,T
995,2859,22,0,40,0,Auto,Budget,Standard,62,3,F,S,1,13109.1,N,62.606667,T
996,2860,16,5,10,0,CC,Budget,Standard,32,1,M,S,1,92647.5,N,56.04666700000001,T
997,2861,3,0,11,0,CC,Budget,Standard,14,4,F,S,2,21021.6,Y,62.753333,T
998,2862,25,0,179,0,CC,FreeLocal,Standard,206,3,M,S,0,74460.7,Y,55.34,T
999,2863,29,0,40,0,CC,FreeLocal,Intnl_discount,69,4,F,M,1,43894.5,N,40.18,T
1000,2864,27,0,58,0,Auto,Budget,Standard,86,3,F,S,2,28787.4,N,41.666667,T
1001,2865,26,0,9,0,CC,FreeLocal,Standard,36,4,F,S,1,94278.7,Y,53.12,T
1002,2866,28,0,8,0,CC,FreeLocal,Intnl_discount,36,4,F,M,0,83900.2,N,45.04,T
1003,2867,22,0,20,0,CC,Budget,Intnl_discount,43,4,M,M,1,13091.6,N,59.126667000000005,F
1004,2868,17,0,31,0,CH,Budget,Intnl_discount,48,4,F,M,0,91708.4,N,37.293333000000004,T
1005,2874,3,0,44,0,CC,FreeLocal,Standard,47,4,M,M,2,1765.41,N,18.766667,F
1006,2875,22,0,34,0,Auto,Budget,Standard,57,1,F,S,2,19131.1,N,56.18666700000001,T
1007,2879,22,0,27,0,CH,Budget,Standard,49,1,F,S,2,6440.46,Y,61.0,F
1008,2881,6,0,58,0,CC,Budget,Standard,64,1,M,M,2,28766.9,N,46.84,F
1009,2894,13,1,36,0,CH,FreeLocal,Standard,51,1,M,M,1,64792.3,N,52.146667,T
1010,2896,29,0,8,0,CH,Budget,Intnl_discount,38,1,F,S,0,93322.1,Y,40.313333,T
1011,2899,27,0,23,0,CC,Budget,Standard,51,4,M,M,2,49910.7,Y,51.52,F
1012,2900,11,0,25,0,CC,FreeLocal,Standard,37,1,M,M,0,76161.4,Y,44.573333,T
1013,2908,10,0,57,0,CC,FreeLocal,Standard,67,3,M,M,2,57360.8,Y,53.253333,F
1014,2911,11,0,95,0,Auto,Budget,Standard,107,3,F,S,2,14578.8,Y,60.933333,T
1015,2912,0,0,22,0,CC,Budget,Standard,22,1,F,M,2,87578.2,Y,53.36666700000001,F
1016,2917,29,0,90,4,Auto,FreeLocal,Intnl_discount,119,2,F,M,0,68000.0,N,45.486667,F
1017,2918,15,0,70,0,CC,Budget,Intnl_discount,85,3,M,M,1,2067.82,N,47.853333,F
1018,2922,6,0,30,0,Auto,FreeLocal,Intnl_discount,37,1,F,M,1,80000.0,Y,63.353333,F
1019,2924,13,0,144,0,CC,Budget,Standard,158,4,F,M,2,65619.7,Y,55.0,F
1020,2925,10,0,93,0,CC,Budget,Standard,104,4,F,M,1,95620.3,Y,49.12,F
1021,2928,13,0,11,0,Auto,FreeLocal,Standard,25,4,F,M,1,98453.6,Y,43.0,F
1022,2930,25,0,252,1,Auto,Budget,Standard,277,2,F,S,2,57420.0,Y,47.0,F
1023,2931,3,3,26,1,CH,FreeLocal,Standard,34,2,M,M,0,58986.2,N,26.98,F
1024,2932,17,0,39,0,CC,Budget,Intnl_discount,57,3,F,M,2,47639.1,N,42.0,F
1025,2935,22,0,103,1,CC,FreeLocal,Standard,126,4,F,S,0,39461.0,N,22.226667000000003,T
1026,2939,20,8,80,0,CH,Budget,Intnl_discount,109,4,M,S,1,16432.1,Y,20.92,T
1027,2942,12,0,7,0,Auto,Budget,Intnl_discount,20,4,F,S,1,540.4,Y,39.213333,T
1028,2944,8,0,22,0,CC,FreeLocal,Standard,31,1,F,M,2,80087.7,N,41.92,F
1029,2945,21,0,256,0,CC,Budget,Standard,278,3,F,M,2,59691.3,N,38.04,F
1030,2946,28,0,113,0,CC,FreeLocal,Standard,141,4,F,S,2,11251.1,Y,61.0,T
1031,2951,18,0,104,0,CC,Budget,Standard,123,4,F,S,2,3416.62,Y,22.76,T
1032,2952,18,0,25,0,Auto,FreeLocal,Standard,44,4,F,S,0,93454.3,Y,48.533333,F
1033,2960,0,0,112,0,CC,Budget,Standard,113,3,F,M,2,11234.7,Y,49.046667,F
1034,2962,19,0,118,0,Auto,FreeLocal,Standard,137,3,F,M,1,82931.3,N,64.64,F
1035,2963,17,0,27,0,CH,Budget,Standard,44,4,F,M,2,57483.9,N,44.026666999999996,F
1036,2965,10,0,32,0,Auto,FreeLocal,Standard,43,4,F,S,2,21274.0,N,45.526666999999996,T
1037,2968,8,9,77,0,CH,Budget,Standard,94,4,F,M,2,36725.1,N,55.793333,F
1038,2972,20,0,19,0,CC,Budget,Standard,41,2,M,S,1,94188.3,N,57.54666700000001,T
1039,2975,15,0,6,0,CC,Budget,Standard,22,2,F,M,2,91861.0,Y,41.98,F
1040,2978,17,0,106,0,Auto,FreeLocal,Standard,123,3,F,S,1,12374.9,Y,33.493333,T
1041,2979,8,0,37,0,CH,FreeLocal,Standard,46,2,F,M,2,69133.9,Y,26.833333000000003,F
1042,2981,11,0,12,0,CH,FreeLocal,Intnl_discount,23,1,F,M,2,84948.0,Y,29.446666999999998,F
1043,2982,2,0,50,0,Auto,Budget,Standard,52,3,F,M,2,30998.8,N,40.96,F
1044,2988,9,9,8,0,CC,FreeLocal,Intnl_discount,27,1,M,M,2,21416.5,N,35.653333,F
1045,2993,0,0,0,0,Auto,Budget,Standard,0,3,F,M,2,38215.9,N,30.886667,F
1046,2994,43,0,160,0,CC,FreeLocal,Standard,176,1,F,M,1,14085.5,N,21.0,T
1047,2995,2,0,24,0,CH,Budget,Intnl_discount,27,4,F,M,2,49745.3,N,47.966667,F
1048,2998,1,0,83,0,CC,FreeLocal,Intnl_discount,84,4,F,M,2,98003.7,Y,26.273333,F
1049,3000,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,1,F,S,0,74530.8,N,63.086667000000006,F
1050,3002,42,0,262,0,CC,Budget,Standard,265,4,F,S,0,32962.6,N,24.0,T
1051,3007,22,0,82,0,CC,Budget,Intnl_discount,104,2,F,M,2,76289.2,N,48.206666999999996,F
1052,3009,11,0,5,0,CC,Budget,Standard,17,3,M,M,1,66931.9,N,63.933333,T
1053,3010,8,0,99,0,CC,FreeLocal,Standard,108,2,M,S,0,9309.57,Y,25.44,F
1054,3011,45,0,26,0,Auto,FreeLocal,Intnl_discount,48,3,F,M,1,28000.0,N,23.0,T
1055,3012,29,0,154,0,CC,Budget,Intnl_discount,168,1,F,S,0,38000.0,N,24.0,T
1056,3014,33,0,35,0,Auto,Budget,Standard,41,2,F,S,2,42000.0,N,22.0,T
1057,3017,28,0,106,0,CC,Budget,Standard,134,1,F,S,1,2800.68,N,45.673333,T
1058,3024,21,0,6,0,CC,Budget,Standard,27,1,F,M,2,64816.6,Y,31.126666999999998,F
1059,3025,29,0,13,0,CC,FreeLocal,Standard,42,4,F,M,2,98217.1,N,44.98,F
1060,3034,5,7,76,0,CH,FreeLocal,Intnl_discount,88,2,M,S,1,84978.1,N,21.64,F
1061,3035,21,0,85,0,CC,Budget,Intnl_discount,107,4,F,M,2,36647.9,N,49.986667,F
1062,3037,20,0,9,0,Auto,Budget,Intnl_discount,29,4,F,S,1,73338.0,N,48.246666999999995,F
1063,3038,3,0,40,0,CC,FreeLocal,Standard,44,2,F,S,0,433.74,N,60.746667,T
1064,3039,18,0,8,0,CC,Budget,Standard,27,2,F,M,2,16962.2,N,45.36,F
1065,3041,20,4,117,0,CH,Budget,Intnl_discount,142,3,M,M,2,10708.3,N,26.026667,F
1066,3044,21,0,87,0,CC,Budget,Standard,109,4,F,M,0,2031.61,N,20.3,T
1067,3047,13,0,8,0,CH,FreeLocal,Standard,22,1,F,S,2,16938.5,N,48.0,F
1068,3051,28,0,60,0,Auto,FreeLocal,Standard,89,3,F,M,1,8073.11,N,41.0,F
1069,3054,29,0,40,0,CC,Budget,Intnl_discount,70,3,M,S,2,63152.6,Y,63.17333299999999,F
1070,3056,29,0,9,0,CC,Budget,Intnl_discount,38,3,M,S,2,72084.7,N,55.64,F
1071,3057,13,0,40,0,CC,Budget,Standard,53,3,F,S,0,42760.5,N,43.0,F
1072,3058,23,0,10,0,Auto,Budget,Intnl_discount,34,1,F,S,1,49072.0,N,46.0,F
1073,3059,16,0,126,0,CC,FreeLocal,Standard,142,1,F,M,0,27371.8,Y,70.0,F
1074,3062,16,0,114,0,CH,Budget,Standard,130,3,M,M,0,71472.9,N,41.913333,T
1075,3066,0,0,11,0,Auto,FreeLocal,Intnl_discount,12,2,M,S,0,90321.6,N,38.0,F
1076,3067,18,0,136,0,CC,FreeLocal,Standard,154,2,M,S,1,90478.6,N,54.553332999999995,T
1077,3068,8,0,13,0,CH,Budget,Standard,21,1,F,M,2,56187.0,N,43.0,F
1078,3077,12,0,46,4,CC,FreeLocal,Standard,58,1,M,M,2,53010.8,N,18.84,F
1079,3078,26,0,32,0,CC,Budget,Intnl_discount,58,4,M,M,0,75004.5,N,64.8,F
1080,3082,9,0,38,0,CC,Budget,Standard,48,1,M,S,1,57626.9,Y,43.906667,F
1081,3083,9,0,6,0,CC,Budget,Intnl_discount,15,2,M,D,1,20078.0,N,32.846667,F
1082,3089,11,1,22,0,CC,FreeLocal,Standard,36,2,M,S,2,89459.9,N,53.28,T
